TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,is_large_transaction,log_transaction_amount,transaction_hour,transaction_day_of_week,odd_hour_transaction,user_transaction_count,user_avg_transaction_amount,deviation_from_user_avg,user_primary_location,is_unusual_location
TX001342,AC00403,395.27,2023-08-07 16:38:00,Credit,Miami,D000045,150.83.4.238,M085,Online,18,Student,167,1,1764.08,04/11/2024 08:08,0,5.982095797103882,16,0,0,8,122.57124999999999,272.69875,Atlanta,1
TX001343,AC00228,289.05,2023-06-09 17:58:00,Debit,New York,D000493,174.61.77.54,M088,ATM,75,Retired,116,1,5683.49,04/11/2024 08:11,0,5.670053321912073,17,4,0,6,342.93,-53.879999999999995,Las Vegas,1
TX001344,AC00344,46.11,2023-03-27 17:07:00,Debit,San Francisco,D000184,13.88.251.53,M048,Online,33,Doctor,233,1,5225.73,04/11/2024 08:10,0,3.8524852927119495,17,0,0,3,312.5833333333333,-266.4733333333333,Atlanta,1
TX001345,AC00466,335.5,2023-08-14 16:01:00,Debit,Sacramento,D000326,107.247.202.71,M003,ATM,63,Retired,47,1,6445.4,04/11/2024 08:12,0,5.8185981490847825,16,0,0,3,431.24,-95.74000000000001,Dallas,1
TX001346,AC00204,388.07,2023-09-05 17:34:00,Debit,Seattle,D000422,44.197.126.59,M067,Online,24,Student,68,1,289.71,04/11/2024 08:10,0,5.96375927601576,17,1,0,7,379.82142857142856,8.248571428571438,Dallas,1
TX001347,AC00030,520.86,2023-03-20 16:29:00,Credit,Sacramento,D000309,179.132.235.182,M017,Online,51,Engineer,66,1,9200.74,04/11/2024 08:08,0,6.2573993526770755,16,0,0,8,325.7325,195.1275,Chicago,1
TX001348,AC00455,787.41,2023-06-19 16:22:00,Debit,Memphis,D000351,150.25.200.56,M081,Online,25,Student,39,1,300.87,04/11/2024 08:06,0,6.670018259114919,16,0,0,7,304.6228571428572,482.7871428571428,Baltimore,1
TX001349,AC00094,31.7,2023-06-01 16:56:00,Credit,Raleigh,D000596,113.134.242.82,M074,ATM,48,Doctor,121,1,743.9,04/11/2024 08:08,0,3.4873750779032076,16,3,0,4,56.004999999999995,-24.304999999999996,Los Angeles,1
TX001350,AC00185,22.3,2023-05-01 16:57:00,Debit,Philadelphia,D000035,133.63.96.21,M030,ATM,21,Student,90,1,1200.35,04/11/2024 08:12,0,3.148453360571655,16,0,0,6,242.40166666666664,-220.10166666666663,Baltimore,1
TX001351,AC00351,203.12,2023-01-18 16:59:00,Debit,San Jose,D000004,77.21.150.75,M078,ATM,56,Retired,181,1,1562.39,04/11/2024 08:09,0,5.318708056195771,16,2,0,2,147.705,55.41499999999999,Albuquerque,1
TX001352,AC00335,315.94,2023-02-27 17:06:00,Credit,Raleigh,D000625,8.244.162.185,M024,Branch,49,Doctor,172,1,7719.71,04/11/2024 08:12,0,5.758712481514662,17,0,0,2,171.595,144.345,Kansas City,1
TX001355,AC00097,0.26,2023-11-23 16:14:00,Debit,Oklahoma City,D000239,60.197.167.40,M090,Online,20,Student,173,1,1833.67,04/11/2024 08:07,0,0.23111172096338664,16,3,0,3,87.24000000000001,-86.98,Colorado Springs,1
TX001356,AC00447,210.77,2023-05-31 16:50:00,Debit,Mesa,D000009,144.91.150.133,M094,ATM,71,Retired,161,1,5396.65,04/11/2024 08:11,0,5.355500780075491,16,2,0,4,158.275,52.495000000000005,Atlanta,1
TX001357,AC00280,406.65,2023-11-08 18:32:00,Debit,Mesa,D000013,147.234.20.46,M062,ATM,57,Doctor,107,1,12995.7,04/11/2024 08:11,0,6.01040896310892,18,2,0,5,347.662,58.988,Colorado Springs,1
TX001358,AC00023,422.9,2023-02-27 16:15:00,Debit,Tucson,D000237,180.224.54.115,M027,ATM,40,Engineer,111,1,7616.43,04/11/2024 08:10,0,6.049497578358592,16,0,0,5,225.10399999999998,197.796,San Antonio,1
TX001359,AC00077,20.62,2023-06-21 17:10:00,Credit,Philadelphia,D000627,184.59.28.72,M014,ATM,35,Doctor,225,1,12500.8,04/11/2024 08:08,0,3.073618812211062,17,2,0,6,292.72,-272.1,Indianapolis,1
TX001360,AC00113,174.39,2023-01-09 16:08:00,Debit,San Francisco,D000078,98.255.160.110,M015,ATM,19,Student,36,1,1127.08,04/11/2024 08:11,0,5.167012065770046,16,0,0,4,335.18,-160.79000000000002,Los Angeles,1
TX001361,AC00391,7.86,2023-10-16 16:47:00,Credit,Sacramento,D000065,201.113.165.203,M053,Branch,76,Retired,91,1,3621.98,04/11/2024 08:07,0,2.1815467646169897,16,0,0,3,155.93666666666667,-148.07666666666665,Charlotte,1
TX001362,AC00136,61.98,2023-01-03 18:18:00,Debit,Denver,D000376,20.147.6.179,M038,Online,49,Engineer,44,1,5212.28,04/11/2024 08:08,0,4.142817215672879,18,1,0,8,485.06625,-423.08625,Austin,1
TX001363,AC00204,54.85,2023-09-05 16:05:00,Credit,San Francisco,D000287,214.67.148.245,M071,Branch,58,Retired,40,1,2727.45,04/11/2024 08:09,0,4.02266952551521,16,1,0,7,379.82142857142856,-324.97142857142853,Dallas,1
TX001365,AC00305,16.55,2023-09-11 17:05:00,Debit,Tucson,D000477,214.32.109.197,M009,Branch,26,Engineer,159,1,6089.79,04/11/2024 08:08,0,2.865053949911875,17,0,0,5,254.82399999999998,-238.27399999999997,Colorado Springs,1
TX001366,AC00338,91.32,2023-11-10 16:43:00,Debit,Milwaukee,D000353,49.29.37.185,M056,Branch,58,Engineer,77,1,2618.1,04/11/2024 08:08,0,4.52526080275979,16,4,0,6,215.50166666666667,-124.18166666666667,Omaha,1
TX001367,AC00268,195.49,2023-06-12 16:34:00,Debit,Memphis,D000472,147.227.81.224,M016,ATM,31,Doctor,212,1,11988.12,04/11/2024 08:08,0,5.280611539429104,16,0,0,3,131.14666666666668,64.34333333333333,Las Vegas,1
TX001368,AC00363,49.62,2023-12-07 16:19:00,Debit,Portland,D000080,19.228.76.177,M055,ATM,55,Engineer,111,1,3841.42,04/11/2024 08:07,0,3.9243467551169777,16,3,0,11,303.6690909090909,-254.04909090909092,Memphis,1
TX001369,AC00316,487.16,2023-01-02 16:01:00,Credit,Los Angeles,D000361,156.96.135.18,M077,Branch,28,Student,84,1,321.21,04/11/2024 08:12,0,6.19064322096836,16,0,0,4,344.0875,143.07250000000005,Chicago,1
TX001370,AC00167,405.6,2023-08-08 17:41:00,Debit,Tucson,D000643,36.77.94.252,M031,Online,37,Engineer,44,1,9754.73,04/11/2024 08:09,0,6.007829901194246,17,1,0,5,316.31399999999996,89.28600000000006,Atlanta,1
TX001371,AC00405,512.95,2023-10-16 17:08:00,Debit,Columbus,D000335,6.234.101.35,M066,Branch,57,Engineer,143,1,9584.52,04/11/2024 08:10,0,6.242125984458931,17,0,0,6,427.675,85.27500000000003,Columbus,0
TX001372,AC00098,345.94,2023-10-09 17:32:00,Debit,Portland,D000354,129.102.184.189,M100,ATM,31,Doctor,163,1,7624.56,04/11/2024 08:11,0,5.849151854333263,17,0,0,3,232.88,113.06,Charlotte,1
TX001373,AC00116,356.56,2023-10-09 17:23:00,Debit,New York,D000399,157.130.28.27,M100,Online,47,Engineer,52,1,2485.73,04/11/2024 08:11,0,5.879303180219652,17,0,0,6,196.705,159.855,Fort Worth,1
TX001374,AC00267,10.31,2023-01-13 16:23:00,Debit,Louisville,D000072,74.58.165.67,M054,Online,36,Engineer,280,1,2137.9,04/11/2024 08:11,0,2.425687290128029,16,4,0,10,200.31099999999998,-190.00099999999998,Austin,1
TX001375,AC00447,211.69,2023-10-20 16:02:00,Debit,Atlanta,D000674,200.13.225.150,M066,Branch,30,Doctor,111,1,6412.85,04/11/2024 08:07,0,5.359835706526454,16,4,0,4,158.275,53.41499999999999,Atlanta,0
TX001376,AC00042,221.49,2023-09-13 18:11:00,Credit,Oklahoma City,D000203,76.0.164.168,M052,Branch,23,Student,196,1,707.25,04/11/2024 08:11,0,5.4048821567760665,18,2,0,5,210.808,10.682000000000016,Atlanta,1
TX001377,AC00074,278.23,2023-05-04 17:49:00,Debit,Fresno,D000530,116.106.207.139,M019,Online,48,Engineer,83,1,8300.54,04/11/2024 08:09,0,5.632035814972629,17,3,0,3,132.36666666666667,145.86333333333334,Atlanta,1
TX001378,AC00063,116.88,2023-10-04 17:10:00,Debit,Memphis,D000024,23.163.145.195,M026,ATM,45,Doctor,263,1,7717.34,04/11/2024 08:10,0,4.769667157869494,17,2,0,9,305.25666666666666,-188.37666666666667,Memphis,0
TX001379,AC00085,328.77,2023-04-03 17:59:00,Credit,San Diego,D000133,101.120.142.50,M033,Online,39,Doctor,247,1,6967.03,04/11/2024 08:09,0,5.798395441767263,17,0,0,6,282.61833333333334,46.15166666666664,Boston,1
TX001380,AC00126,77.53,2023-07-25 18:00:00,Debit,Louisville,D000522,203.245.215.62,M052,Branch,54,Retired,55,1,5158.6,04/11/2024 08:07,0,4.363480717386783,18,1,0,7,217.12285714285713,-139.59285714285713,Atlanta,1
TX001381,AC00471,421.74,2023-06-20 17:07:00,Debit,San Jose,D000339,73.108.76.238,M014,Online,67,Doctor,103,1,12031.14,04/11/2024 08:10,0,6.046757332856691,17,1,0,6,294.90833333333336,126.83166666666665,Sacramento,1
TX001382,AC00304,313.69,2023-03-10 16:35:00,Debit,Oklahoma City,D000211,53.131.194.183,M034,Branch,73,Retired,152,1,7093.68,04/11/2024 08:10,0,5.7515880272706,16,4,0,11,331.9818181818182,-18.2918181818182,Fort Worth,1
TX001383,AC00242,411.72,2023-06-20 18:43:00,Debit,Washington,D000104,166.41.54.117,M014,Branch,29,Doctor,153,1,8539.86,04/11/2024 08:11,0,6.022769396936394,18,1,0,9,145.5211111111111,266.1988888888889,Albuquerque,1
TX001384,AC00261,508.73,2023-07-14 16:22:00,Debit,Chicago,D000316,172.184.35.29,M071,Branch,59,Retired,89,1,7640.57,04/11/2024 08:09,0,6.233881173765777,16,4,0,7,148.45857142857145,360.2714285714286,Houston,1
TX001385,AC00338,153.08,2023-11-27 16:57:00,Debit,Omaha,D000637,130.29.230.16,M057,ATM,24,Student,201,1,1292.21,04/11/2024 08:09,0,5.037471948049816,16,0,0,6,215.50166666666667,-62.42166666666665,Omaha,0
TX001386,AC00292,23.01,2023-06-09 18:33:00,Debit,Las Vegas,D000363,55.154.161.250,M090,Branch,63,Retired,166,1,5958.75,04/11/2024 08:09,0,3.178470410233162,18,4,0,7,279.17571428571426,-256.1657142857143,Colorado Springs,1
TX001387,AC00024,69.28,2023-10-30 16:36:00,Debit,Los Angeles,D000379,184.4.253.143,M070,Online,25,Student,129,1,708.74,04/11/2024 08:11,0,4.252487263318897,16,0,0,5,285.38800000000003,-216.10800000000003,Fort Worth,1
TX001388,AC00441,51.25,2023-08-29 16:16:00,Credit,Austin,D000113,101.223.82.253,M044,Branch,28,Student,66,1,1744.4,04/11/2024 08:11,0,3.9560398908449206,16,1,0,5,332.152,-280.902,Austin,0
TX001389,AC00412,407.65,2023-08-07 17:17:00,Debit,Denver,D000013,8.136.178.116,M095,ATM,25,Student,263,1,273.78,04/11/2024 08:08,0,6.0128590439621385,17,0,0,4,285.885,121.76499999999999,Denver,0
TX001390,AC00315,459.25,2023-05-23 16:44:00,Debit,Tucson,D000248,28.149.72.129,M043,Branch,25,Student,59,1,130.76,04/11/2024 08:11,0,6.131769820113187,16,1,0,5,201.61200000000002,257.638,Austin,1
TX001391,AC00120,301.56,2023-02-09 17:46:00,Debit,Seattle,D000014,155.37.19.43,M011,Branch,49,Doctor,118,1,10389.6,04/11/2024 08:10,0,5.712279604910147,17,3,0,6,290.7633333333333,10.796666666666681,Charlotte,1
TX001392,AC00462,17.67,2023-06-27 17:50:00,Debit,San Diego,D000416,21.97.154.92,M061,Online,63,Doctor,91,1,1048.18,04/11/2024 08:10,0,2.9269179575536315,17,1,0,6,82.36666666666666,-64.69666666666666,Sacramento,1
TX001393,AC00481,5.29,2023-03-13 18:24:00,Credit,San Francisco,D000121,62.27.235.199,M008,Online,32,Doctor,132,1,12896.68,04/11/2024 08:11,0,1.8389610707123492,18,0,0,4,151.985,-146.69500000000002,San Francisco,0
TX001394,AC00166,401.37,2023-09-18 16:18:00,Debit,Los Angeles,D000404,1.198.76.182,M031,Branch,43,Engineer,251,1,8208.54,04/11/2024 08:11,0,5.997372063322444,16,0,0,6,234.57666666666668,166.79333333333332,Los Angeles,0
TX001395,AC00438,145.4,2023-07-06 17:53:00,Debit,Tucson,D000069,49.174.157.140,M044,Online,38,Engineer,24,1,5244.49,04/11/2024 08:09,0,4.986342601527212,17,3,0,7,172.0957142857143,-26.695714285714303,Indianapolis,1
TX001396,AC00090,556.34,2023-10-19 16:34:00,Debit,Seattle,D000377,59.127.135.25,M031,Online,37,Doctor,46,1,11935.14,04/11/2024 08:07,0,6.323175466627484,16,3,0,9,286.66333333333336,269.6766666666667,Austin,1
TX001397,AC00041,34.31,2023-04-28 16:55:00,Debit,Philadelphia,D000353,167.95.191.52,M094,ATM,24,Student,251,1,1484.76,04/11/2024 08:11,0,3.564166209940295,16,4,0,7,164.24,-129.93,Baltimore,1
TX001398,AC00141,780.59,2023-06-28 17:58:00,Credit,Tucson,D000451,191.25.177.160,M058,Online,23,Student,145,1,6513.34,04/11/2024 08:07,0,6.661330306378558,17,2,0,5,291.23400000000004,489.356,Albuquerque,1
TX001399,AC00410,282.65,2023-03-08 17:42:00,Debit,Fort Worth,D000626,135.73.131.111,M012,ATM,35,Doctor,161,1,13801.15,04/11/2024 08:08,0,5.647741083772576,17,2,0,4,351.95500000000004,-69.30500000000006,Fort Worth,0
TX001400,AC00362,305.27,2023-09-27 16:25:00,Debit,Las Vegas,D000657,57.166.147.242,M059,Online,68,Doctor,147,1,12958.65,04/11/2024 08:09,0,5.7244670658490335,16,2,0,12,249.27666666666667,55.99333333333331,Philadelphia,1
TX001401,AC00315,185.81,2023-09-20 16:30:00,Debit,Austin,D000696,201.114.165.141,M033,Online,32,Doctor,116,1,9588.71,04/11/2024 08:10,0,5.23009205755247,16,2,0,5,201.61200000000002,-15.802000000000021,Austin,0
TX001402,AC00092,66.01,2023-10-06 18:39:00,Debit,Milwaukee,D000317,49.172.82.247,M042,Online,49,Engineer,179,1,3475.99,04/11/2024 08:07,0,4.20484186198508,18,4,0,8,289.7,-223.69,Denver,1
TX001403,AC00133,447.95,2023-01-11 17:27:00,Debit,Tucson,D000442,19.20.13.234,M002,Branch,29,Engineer,75,1,7544.4,04/11/2024 08:09,0,6.106911522966818,17,2,0,7,199.75571428571428,248.1942857142857,Atlanta,1
TX001404,AC00069,279.3,2023-06-22 17:28:00,Debit,Oklahoma City,D000674,77.21.150.75,M079,ATM,19,Student,48,1,1193.61,04/11/2024 08:07,0,5.635860458170742,17,3,0,7,231.08285714285714,48.217142857142875,Dallas,1
TX001405,AC00498,26.75,2023-05-08 16:25:00,Debit,Indianapolis,D000537,131.41.45.13,M096,Online,33,Doctor,27,1,12063.77,04/11/2024 08:07,0,3.3232358401924436,16,0,0,8,381.3775,-354.6275,Atlanta,1
TX001406,AC00006,611.15,2023-08-11 17:12:00,Debit,Detroit,D000044,51.250.46.149,M009,ATM,27,Student,121,1,892.83,04/11/2024 08:09,0,6.416977350519924,17,4,0,4,254.43,356.71999999999997,Atlanta,1
TX001407,AC00104,275.2,2023-08-24 17:13:00,Debit,New York,D000122,59.12.96.11,M058,Online,54,Engineer,81,1,1230.12,04/11/2024 08:09,0,5.621125240975192,17,3,0,1,275.2,0.0,New York,0
TX001408,AC00311,427.79,2023-02-21 17:42:00,Debit,San Jose,D000018,203.99.96.114,M016,Branch,18,Student,189,1,1479.67,04/11/2024 08:08,0,6.060967288589134,17,1,0,6,291.2816666666667,136.50833333333333,Albuquerque,1
TX001409,AC00144,469.13,2023-12-04 17:53:00,Credit,San Antonio,D000501,63.191.171.41,M009,ATM,54,Doctor,139,1,1265.28,04/11/2024 08:07,0,6.153009252203234,17,0,0,7,259.00857142857143,210.12142857142857,Atlanta,1
TX001410,AC00157,102.81,2023-12-04 16:23:00,Debit,Seattle,D000076,21.28.32.1,M074,Branch,76,Retired,47,1,3228.87,04/11/2024 08:08,0,4.642562305205154,16,0,0,5,249.81800000000004,-147.00800000000004,Atlanta,1
TX001411,AC00171,22.61,2023-12-21 17:56:00,Debit,Seattle,D000255,76.136.92.235,M099,Online,19,Student,145,1,1111.67,04/11/2024 08:06,0,3.1616703510974213,17,3,0,5,177.98600000000002,-155.37600000000003,Dallas,1
TX001412,AC00374,68.28,2023-06-08 18:54:00,Debit,Boston,D000649,148.112.151.27,M100,Online,56,Engineer,293,1,3213.16,04/11/2024 08:08,0,4.2381562642541795,18,3,0,6,222.90833333333333,-154.62833333333333,Mesa,1
TX001413,AC00219,33.65,2023-09-18 17:18:00,Credit,New York,D000470,49.31.186.82,M067,Online,63,Doctor,146,1,12719.93,04/11/2024 08:07,0,3.5452977256359124,17,0,0,10,142.899,-109.249,Raleigh,1
TX001414,AC00405,362.68,2023-01-16 18:02:00,Credit,Miami,D000280,172.111.76.65,M014,ATM,63,Retired,137,1,2040.77,04/11/2024 08:06,0,5.896274360104233,18,0,0,6,427.675,-64.995,Columbus,1
TX001415,AC00075,73.23,2023-06-23 16:41:00,Debit,San Francisco,D000128,66.226.179.193,M090,Branch,20,Student,172,1,1309.85,04/11/2024 08:12,0,4.307168381129456,16,4,0,5,218.37400000000002,-145.144,Dallas,1
TX001416,AC00136,654.49,2023-11-20 16:31:00,Credit,Austin,D000380,167.104.180.235,M060,Online,25,Student,104,1,164.61,04/11/2024 08:08,0,6.485383047557258,16,0,0,8,485.06625,169.42374999999998,Austin,0
TX001417,AC00056,18.56,2023-04-24 17:04:00,Credit,Memphis,D000189,41.82.55.163,M094,Branch,49,Engineer,161,1,4230.37,04/11/2024 08:07,0,2.9734866646066713,17,0,0,6,83.11,-64.55,Houston,1
TX001418,AC00368,389.05,2023-01-06 17:35:00,Debit,Dallas,D000379,7.105.184.86,M075,ATM,27,Student,41,1,761.0,04/11/2024 08:11,0,5.966274936034322,17,4,0,4,286.0,103.05000000000001,Dallas,0
TX001419,AC00261,7.38,2023-03-15 16:47:00,Debit,Houston,D000011,156.96.135.18,M076,Online,67,Retired,105,1,2923.83,04/11/2024 08:10,0,2.1258479144939915,16,2,0,7,148.45857142857145,-141.07857142857145,Houston,0
TX001420,AC00090,109.48,2023-06-26 17:38:00,Debit,Baltimore,D000122,17.36.132.202,M008,Online,61,Retired,93,1,7372.47,04/11/2024 08:07,0,4.704834509101037,17,0,0,9,286.66333333333336,-177.18333333333334,Austin,1
TX001421,AC00297,66.91,2023-01-30 18:47:00,Debit,Seattle,D000509,51.196.87.214,M047,ATM,39,Doctor,85,1,871.1,04/11/2024 08:10,0,4.2181832991257,18,0,0,10,273.373,-206.463,Chicago,1
TX001422,AC00144,335.48,2023-03-02 16:06:00,Debit,Oklahoma City,D000211,107.247.202.71,M040,Branch,45,Engineer,155,1,3023.16,04/11/2024 08:06,0,5.81853871195439,16,3,0,7,259.00857142857143,76.47142857142859,Atlanta,1
TX001423,AC00207,38.14,2023-12-28 16:51:00,Debit,Albuquerque,D000572,113.134.242.82,M026,Online,19,Student,174,1,1119.21,04/11/2024 08:09,0,3.66714496196793,16,3,0,2,129.41,-91.27,Albuquerque,0
TX001424,AC00443,1076.98,2023-12-20 18:12:00,Debit,Detroit,D000474,49.31.186.82,M090,Branch,60,Doctor,173,1,11833.73,04/11/2024 08:09,1,6.98284419842114,18,2,0,4,646.28,430.70000000000005,Boston,1
TX001425,AC00179,360.02,2023-02-09 16:29:00,Debit,Dallas,D000072,49.31.186.82,M004,Online,68,Retired,68,1,6400.59,04/11/2024 08:08,0,5.888933358460315,16,3,0,5,397.742,-37.72200000000004,Austin,1
TX001426,AC00175,567.71,2023-02-06 18:39:00,Debit,Memphis,D000605,6.204.110.7,M086,Online,63,Doctor,80,1,13884.24,04/11/2024 08:10,0,6.343370638121583,18,0,0,7,305.21999999999997,262.49000000000007,Washington,1
TX001427,AC00386,218.19,2023-05-23 16:29:00,Debit,Austin,D000626,165.35.58.173,M078,ATM,19,Student,185,1,620.83,04/11/2024 08:10,0,5.3899389335952606,16,1,0,8,217.94625,0.24375000000000568,Austin,0
TX001428,AC00067,209.99,2023-09-07 17:19:00,Debit,Denver,D000381,125.89.163.224,M014,ATM,19,Student,40,1,1938.01,04/11/2024 08:11,0,5.3518107389880365,17,3,0,6,319.09833333333336,-109.10833333333335,San Antonio,1
TX001429,AC00369,11.02,2023-11-13 16:32:00,Debit,Tucson,D000320,203.174.215.229,M008,Branch,19,Student,280,1,964.79,04/11/2024 08:06,0,2.4865719291070616,16,0,0,6,380.00666666666666,-368.9866666666667,Baltimore,1
TX001430,AC00257,83.43,2023-05-30 16:28:00,Debit,New York,D000627,23.255.214.209,M012,Online,56,Retired,109,1,1870.16,04/11/2024 08:11,0,4.435922788681409,16,1,0,11,310.0018181818182,-226.57181818181817,Charlotte,1
TX001431,AC00059,344.97,2023-03-20 17:30:00,Debit,Austin,D000264,214.67.148.245,M050,Online,34,Doctor,106,1,5577.94,04/11/2024 08:09,0,5.846352066096299,17,0,0,4,148.2425,196.72750000000002,Kansas City,1
TX001432,AC00341,172.29,2023-01-30 17:22:00,Debit,El Paso,D000474,72.128.135.172,M034,ATM,36,Engineer,283,1,8700.8,04/11/2024 08:08,0,5.154966491652154,17,0,0,5,100.89,71.39999999999999,Albuquerque,1
TX001433,AC00357,195.54,2023-07-17 16:05:00,Debit,Omaha,D000144,161.195.172.148,M039,Online,60,Retired,255,1,2794.66,04/11/2024 08:09,0,5.280865972934281,16,0,0,6,306.72499999999997,-111.18499999999997,Las Vegas,1
TX001434,AC00455,101.23,2023-08-04 18:34:00,Debit,Colorado Springs,D000696,171.150.178.172,M015,Online,45,Engineer,87,1,6169.71,04/11/2024 08:06,0,4.627225176768922,18,4,0,7,304.6228571428572,-203.39285714285717,Baltimore,1
TX001435,AC00346,180.46,2023-03-13 16:26:00,Debit,Fresno,D000456,147.114.91.132,M001,ATM,25,Student,34,1,831.75,04/11/2024 08:11,0,5.201035243741483,16,0,0,1,180.46,0.0,Fresno,0
TX001436,AC00118,692.55,2023-03-07 16:51:00,Debit,Charlotte,D000577,180.224.54.115,M058,Branch,53,Retired,109,1,2451.56,04/11/2024 08:12,0,6.541823335209299,16,1,0,4,312.65,379.9,Charlotte,0
TX001437,AC00275,147.31,2023-06-12 17:10:00,Credit,Mesa,D000059,100.4.40.132,M005,Online,34,Doctor,92,1,13625.52,04/11/2024 08:07,0,4.999304677753871,17,0,0,9,217.7555555555556,-70.44555555555559,Boston,1
TX001438,AC00028,107.48,2023-02-07 17:38:00,Debit,Los Angeles,D000624,120.32.147.210,M058,Branch,20,Student,103,1,1379.39,04/11/2024 08:12,0,4.686565824192085,17,1,0,2,252.92000000000002,-145.44,Columbus,1
TX001440,AC00090,81.51,2023-08-10 16:10:00,Debit,Washington,D000079,192.95.36.246,M059,Branch,25,Student,97,1,865.49,04/11/2024 08:07,0,4.412919498116252,16,3,0,9,286.66333333333336,-205.15333333333336,Austin,1
TX001441,AC00367,365.48,2023-05-22 17:59:00,Credit,Seattle,D000310,44.197.126.59,M082,Online,76,Retired,216,1,7147.4,04/11/2024 08:10,0,5.903943949578487,17,0,0,7,233.61428571428573,131.8657142857143,Baltimore,1
TX001442,AC00441,491.1,2023-06-05 16:08:00,Credit,Houston,D000408,175.210.47.87,M067,Online,35,Engineer,125,1,7833.85,04/11/2024 08:07,0,6.198681947871933,16,0,0,5,332.152,158.94800000000004,Austin,1
TX001443,AC00266,452.8,2023-11-24 16:45:00,Debit,Los Angeles,D000527,211.45.75.44,M034,Branch,80,Retired,151,1,4840.67,04/11/2024 08:07,0,6.117656572345742,16,4,0,4,153.5325,299.26750000000004,Las Vegas,1
TX001444,AC00072,645.04,2023-12-22 17:08:00,Debit,Memphis,D000515,10.191.172.154,M014,Branch,70,Retired,78,1,7361.47,04/11/2024 08:07,0,6.470861421370312,17,4,0,4,322.255,322.78499999999997,Boston,1
TX001445,AC00245,169.28,2023-03-27 18:08:00,Debit,Philadelphia,D000227,218.238.171.184,M057,Branch,45,Doctor,114,1,5128.44,04/11/2024 08:11,0,5.137444140959952,18,0,0,5,159.81400000000002,9.46599999999998,Houston,1
TX001446,AC00119,88.42,2023-10-18 16:28:00,Debit,El Paso,D000443,37.143.57.20,M096,ATM,62,Doctor,91,1,12381.45,04/11/2024 08:09,0,4.4933443708058345,16,2,0,6,273.21166666666664,-184.79166666666663,Columbus,1
TX001447,AC00061,155.53,2023-03-24 17:04:00,Debit,Baltimore,D000507,77.21.150.75,M041,ATM,29,Engineer,66,1,4008.05,04/11/2024 08:08,0,5.053247684900132,17,4,0,5,191.41199999999998,-35.88199999999998,Baltimore,0
TX001448,AC00080,991.82,2023-12-04 16:16:00,Debit,Milwaukee,D000496,62.152.134.92,M042,Online,43,Engineer,300,1,3493.13,04/11/2024 08:10,1,6.9005493787318075,16,0,0,6,373.06166666666667,618.7583333333334,Boston,1
TX001449,AC00254,39.24,2023-11-14 18:33:00,Debit,Dallas,D000164,214.67.148.245,M095,ATM,77,Retired,106,1,6462.41,04/11/2024 08:11,0,3.6948615257914836,18,1,0,6,200.665,-161.42499999999998,Baltimore,1
TX001451,AC00268,78.77,2023-05-08 18:36:00,Credit,Las Vegas,D000301,64.15.0.66,M085,ATM,48,Engineer,50,1,6470.57,04/11/2024 08:06,0,4.379147493923038,18,0,0,3,131.14666666666668,-52.37666666666668,Las Vegas,0
TX001452,AC00460,26.5,2023-02-08 16:42:00,Debit,Indianapolis,D000175,9.230.41.239,M063,Online,48,Engineer,179,1,4854.83,04/11/2024 08:07,0,3.3141860046725258,16,2,0,10,347.849,-321.349,Albuquerque,1
TX001453,AC00257,83.62,2023-06-22 17:18:00,Debit,Raleigh,D000554,202.21.120.44,M069,ATM,48,Doctor,146,1,12652.22,04/11/2024 08:12,0,4.438170645291922,17,3,0,11,310.0018181818182,-226.38181818181818,Charlotte,1
TX001454,AC00398,142.78,2023-05-09 16:40:00,Debit,San Diego,D000499,80.75.92.66,M021,Branch,68,Doctor,150,1,11705.88,04/11/2024 08:12,0,4.968284353555726,16,1,0,7,408.5971428571429,-265.8171428571429,Atlanta,1
TX001455,AC00162,55.99,2023-11-13 16:16:00,Debit,El Paso,D000525,215.97.143.157,M037,ATM,35,Doctor,95,1,932.61,04/11/2024 08:07,0,4.0428758138469085,16,0,0,2,44.875,11.115000000000002,El Paso,0
TX001456,AC00015,774.48,2023-03-06 16:12:00,Debit,Louisville,D000233,76.136.92.235,M013,Branch,61,Doctor,31,1,11613.58,04/11/2024 08:08,0,6.653482192471007,16,0,0,4,287.185,487.295,Jacksonville,1
TX001457,AC00462,105.37,2023-05-11 18:31:00,Debit,Sacramento,D000327,164.75.163.220,M043,ATM,25,Student,160,1,1068.55,04/11/2024 08:09,0,4.666923582263574,18,3,0,6,82.36666666666666,23.003333333333345,Sacramento,0
TX001458,AC00218,118.83,2023-06-26 16:10:00,Debit,Virginia Beach,D000321,190.251.45.32,M039,Online,28,Student,295,1,1616.3,04/11/2024 08:08,0,4.786074071694426,16,0,0,6,278.53833333333336,-159.70833333333337,Fresno,1
TX001459,AC00217,46.22,2023-11-13 16:41:00,Debit,San Jose,D000638,49.31.186.82,M049,Branch,23,Student,217,1,471.28,04/11/2024 08:08,0,3.8548175316573667,16,0,0,6,232.59666666666666,-186.37666666666667,Atlanta,1
TX001460,AC00460,659.71,2023-05-05 16:10:00,Credit,San Jose,D000095,150.83.4.238,M052,Branch,21,Student,148,1,106.86,04/11/2024 08:09,0,6.493315014383689,16,4,0,10,347.849,311.86100000000005,Albuquerque,1
